segment_id,scenario_id,buffer_m,rainfall_min_mm,rainfall_max_mm,rainfall_mean_mm,rainfall_median_mm,rainfall_p90_mm,spatial_std_mm,valid_coverage_pct
NH44_SEG_013,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_014,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_015,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_016,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_017,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_018,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_019,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_020,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_021,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_022,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_023,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_024,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_025,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_026,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_027,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_028,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_029,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_030,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_031,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_032,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_033,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_034,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_035,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_036,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_037,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_038,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_039,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_040,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_041,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_042,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_043,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_044,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_045,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_046,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_047,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_048,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_049,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_050,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_051,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_052,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_053,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_054,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_055,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_056,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_057,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_058,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_059,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_060,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_061,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_062,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_063,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_064,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_065,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_066,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_067,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_068,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_069,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_070,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_071,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_072,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_073,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_074,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_075,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_076,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_077,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_078,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_079,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_080,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_081,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_082,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_083,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_084,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_085,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_086,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_087,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_088,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_089,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_090,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_091,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_092,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_093,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_094,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_095,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_096,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_097,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_098,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_099,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_100,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_101,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_102,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_103,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_104,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_105,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_106,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_107,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_108,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_109,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_110,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_111,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_112,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_113,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_114,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_115,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_116,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_117,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_118,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_119,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_120,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_121,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_122,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_123,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_124,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_125,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_126,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_127,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_128,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_129,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_130,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_131,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_132,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_133,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_134,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_135,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_136,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_137,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_138,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_139,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_140,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_141,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_142,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_143,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_144,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_145,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_146,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_147,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_148,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_149,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_150,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_151,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_152,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_153,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_154,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_155,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_156,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_157,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_158,S4,100,120.0,132.0,120.0,120.0,126.0,1.2,100.0
NH44_SEG_001,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_002,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_003,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_004,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_005,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_006,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_007,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_008,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_009,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_010,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_011,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_012,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_013,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_014,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_015,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_016,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_017,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_018,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_019,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_020,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_021,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_022,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_023,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_024,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_025,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_026,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_027,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_028,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_029,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_030,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_031,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_032,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_033,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_034,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_035,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_036,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_037,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_038,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_039,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_040,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_041,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_042,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_043,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_044,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_045,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_046,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_047,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_048,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_049,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_050,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_051,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_052,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_053,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_054,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_055,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_056,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_057,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_058,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_059,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_060,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_061,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_062,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_063,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_064,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_065,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_066,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_067,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_068,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_069,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_070,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_071,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_072,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_073,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_074,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_075,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_076,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_077,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_078,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_079,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_080,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_081,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_082,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_083,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_084,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_085,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_086,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_087,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_088,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_089,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_090,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_091,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_092,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_093,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_094,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_095,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_096,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_097,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_098,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_099,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_100,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_101,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_102,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_103,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_104,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_105,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_106,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_107,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_108,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_109,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_110,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_111,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_112,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_113,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_114,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_115,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_116,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_117,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_118,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_119,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_120,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_121,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_122,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_123,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_124,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_125,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_126,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_127,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_128,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_129,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_130,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_131,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_132,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_133,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_134,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_135,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_136,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_137,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_138,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_139,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_140,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_141,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_142,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_143,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_144,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_145,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_146,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_147,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_148,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_149,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_150,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_151,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_152,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_153,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_154,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_155,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_156,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_157,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
NH44_SEG_158,S5,100,160.0,176.0,160.0,160.0,168.0,1.2,100.0
